ID_NEWLAND,Area(ha),D_Co2_T/ha,O_SOC_Tm/h,O_Tre_Tm/h,O_Co2_Tot,B_Co2_%,O_PBF_Tm/h,O_Liv_Tm/h,O_NPP_TOT,D_PBF_Tm/h,D_Liv_Tm/h,D_NPP_TOT,B_NPP_%,x_coord,y_coord
"316","1.5404109990","114.201","0.028867814938227","0.000","0.045","0.000256","49.486663","0.000000","76.229800","3.071800","0.000","4.731830","16.1100","526645.6287","4752202.4670"
"318","0.4592792640","114.201","0.028859510421753","0.000","0.013","0.000248","46.089388","0.000000","21.167900","3.071800","0.000","1.410810","15.0041","526576.6823","4752220.3710"
"319","0.1035462780","114.201","0.028857362933303","0.000","0.003","0.000254","0.000000","2.424196","0.250818","0.000000","19.272","1.994000","0.1258","526525.8795","4752247.0850"
"320","1.4517391070","114.201","0.029033888067518","0.000","0.042","0.000253","9.414639","0.000000","13.667600","3.071800","0.000","4.459450","3.0649","526985.6326","4752189.2200"
"321","0.1012468750","114.201","0.028940821037272","0.000","0.003","0.000259","20.759159","0.000000","2.101800","3.071800","0.000","0.311010","6.7580","530535.0105","4752263.4200"
"323","3.1819682320","114.201","0.028757949670156","0.000","0.092","0.000253","7.634394","0.000000","24.292400","3.071800","0.000","9.774370","2.4853","529706.3163","4752195.8010"
"328","1.3556036510","114.201","0.028716867446899","0.000","0.039","0.000252","13.091732","0.000000","17.747200","3.071800","0.000","4.164140","4.2619","527453.7675","4752178.8920"
"330","1.6062006560","114.201","0.028742018767766","0.000","0.046","0.000251","16.285699","0.000000","26.158100","3.071800","0.000","4.933930","5.3017","529023.7502","4752152.8570"
"331","0.1868612280","114.201","0.028705366061629","0.000","0.005","0.000234","69.205903","0.000000","12.931900","3.071800","0.000","0.574000","22.5294","528004.9260","4752237.1240"
"332","0.2330971540","114.201","0.034219282865524","43.287","10.098","0.379339","0.000000","0.713002","0.166067","0.000000","5.667","1.320000","0.1258","517790.5219","4752191.9110"
"333","0.1121326970","114.201","0.028740113995721","0.000","0.003","0.000234","7.148673","0.000000","0.801600","3.071800","0.000","0.344450","2.3272","527956.4137","4752222.5480"
"336","2.0116692160","114.201","0.028776938120524","0.000","0.058","0.000252","10.889365","0.000000","21.905800","3.071800","0.000","6.179450","3.5449","527876.4790","4752114.2960"
"337","1.0907553710","114.201","0.028770371079445","0.000","0.031","0.000249","19.497497","0.000000","21.267000","3.071800","0.000","3.350580","6.3473","527937.5308","4752094.2540"
"339","0.5495299780","114.201","0.029339804649353","0.000","0.016","0.000255","7.875094","0.000000","4.327600","3.071800","0.000","1.688050","2.5637","530861.0900","4752149.6330"
"340","0.7855407760","114.201","0.028746222853661","0.000","0.023","0.000256","18.733973","0.000000","14.716300","3.071800","0.000","2.413020","6.0987","528849.8970","4752174.8830"
"341","4.7404547710","114.201","0.028887635259067","0.000","0.137","0.000253","8.011425","0.000000","37.977800","3.071800","0.000","14.561730","2.6081","526536.3293","4752052.2100"
"347","1.6610985690","114.201","0.029609425465266","0.000","0.049","0.000258","7.983873","0.000000","13.262000","3.071800","0.000","5.102560","2.5991","530929.7860","4752119.7190"
"349","0.5603964820","114.201","0.034908211502020","4.193","2.370","0.037032","0.000000","2.852001","1.596987","0.000000","22.670","12.694000","0.1258","517274.0837","4752080.2750"
"350","0.1474181550","114.201","0.028872559693066","37.173","5.484","0.325750","6.628763","0.000000","0.977200","3.071800","0.000","0.452840","2.1579","526461.9678","4752153.9620"
"354","1.9057243920","114.201","0.034893247400011","1.233","2.417","0.011106","0.000000","1.283400","2.443869","0.000000","10.202","19.426000","0.1258","517343.6437","4752003.9520"
"355","1.5297740210","114.201","0.028730870485306","0.000","0.044","0.000252","9.568864","0.000000","14.638200","3.071800","0.000","4.699160","3.1151","529378.3335","4752132.4110"
"356","0.4863163230","114.201","0.028787544904158","0.000","0.014","0.000252","8.911484","0.000000","4.333800","3.071800","0.000","1.493870","2.9011","527734.6320","4752125.0240"
"357","3.1805005050","114.201","0.028776807983716","0.000","0.092","0.000253","26.473632","0.000000","84.199400","3.071800","0.000","9.769860","8.6183","528010.6161","4752042.1950"
"358","2.9027779060","114.201","0.029958776327280","0.000","0.087","0.000262","8.864681","0.000000","25.732200","3.071800","0.000","8.916750","2.8858","531039.4333","4752055.5930"
"359","2.9811440300","114.201","0.028789413452148","0.000","0.086","0.000253","8.051339","0.000000","24.002200","3.071800","0.000","9.157480","2.6210","530156.3224","4752071.1880"
"360","1.1158748830","114.201","0.028742241263390","0.000","0.032","0.000251","2.769128","0.000000","3.090000","3.071800","0.000","3.427740","0.9015","528580.3855","4752118.7930"
"361","3.7428152280","114.201","0.028736232121785","0.000","0.108","0.000253","9.505465","0.000000","35.577200","3.071800","0.000","11.497180","3.0944","529691.4844","4752056.4250"
"363","0.2646311470","114.201","0.028723688996645","0.000","0.008","0.000265","57.262345","0.000000","15.153400","3.071800","0.000","0.812890","18.6414","528838.0314","4752125.9790"
"365","0.9961982180","114.201","0.029046951532364","0.000","0.029","0.000255","8.017681","0.000000","7.987200","3.071800","0.000","3.060120","2.6101","530648.2967","4752018.8270"
"366","0.6559747080","114.201","0.034920140504837","0.000","0.023","0.000307","0.000000","1.283400","0.841211","0.000000","10.202","6.687000","0.1258","517232.2304","4752044.0030"
"369","0.6072174930","114.201","0.028732248147329","0.000","0.017","0.000245","9.871586","0.000000","5.994200","3.071800","0.000","1.865250","3.2136","528663.2832","4752051.6150"
"370","0.5302337860","114.201","0.028724690675735","24.329","12.915","0.213284","24.000357","0.000000","12.725800","3.071800","0.000","1.628770","7.8131","529174.3819","4752074.0940"
"372","1.4074653430","114.201","0.028722554047902","9.165","12.940","0.080506","12.022676","0.000000","16.921500","3.071800","0.000","4.323450","3.9139","529034.8020","4752031.6040"
"374","3.4534825320","114.201","0.028865316097553","0.000","0.100","0.000254","8.661054","0.000000","29.910800","3.071800","0.000","10.608410","2.8195","530404.8786","4751983.5990"
"375","0.9012714530","114.201","0.029284260272980","0.000","0.026","0.000253","7.919479","0.000000","7.137600","3.071800","0.000","2.768530","2.5781","530677.1742","4751999.8660"
"377","1.2060553890","114.201","0.028786138057709","0.000","0.035","0.000254","11.895142","0.000000","14.346200","3.071800","0.000","3.704760","3.8724","528256.1073","4752052.0600"
"379","1.0560107010","114.201","0.028719269752502","0.000","0.030","0.000249","60.013975","0.000000","63.375400","3.071800","0.000","3.243850","19.5371","528810.4371","4752042.7030"
"382","1.4792621360","114.201","0.029307090759277","0.000","0.043","0.000255","7.857836","0.000000","11.623800","3.071800","0.000","4.544000","2.5581","530783.8095","4752024.8390"
"384","0.4192004200","114.201","0.029059029817581","0.000","0.012","0.000251","7.825851","0.000000","3.280600","3.071800","0.000","1.287700","2.5476","526980.3434","4752077.6380"
"385","1.6528813800","114.201","0.028820807252611","0.000","0.048","0.000254","7.854647","0.000000","12.982800","3.071800","0.000","5.077320","2.5570","527629.8267","4752029.0200"
"386","0.1829845530","114.201","0.028719496768415","0.000","0.005","0.000239","18.585175","0.000000","3.400800","3.071800","0.000","0.562090","6.0503","529205.5432","4752043.5560"
"387","1.2352614650","114.201","0.028717927932739","0.000","0.036","0.000255","9.987602","0.000000","12.337300","3.071800","0.000","3.794480","3.2514","529361.1373","4752033.5870"
"389","0.6216630770","114.201","0.028741292158763","0.000","0.018","0.000254","3.099428","0.000000","1.926800","3.071800","0.000","1.909620","1.0090","528583.3199","4752044.9030"
"390","4.2505343350","114.201","0.028735817372799","0.000","0.122","0.000251","8.465806","0.000000","35.984200","3.071800","0.000","13.056790","2.7560","528485.5751","4751960.9320"
"392","0.3902669010","114.201","0.028879063863800","16.040","6.271","0.140703","0.000000","1.853800","0.722909","0.000000","14.735","5.746000","0.1258","526347.8620","4752018.8490"
"393","1.7399286350","114.201","0.028926321135627","0.000","0.050","0.000252","7.607438","0.000000","13.236400","3.071800","0.000","5.344710","2.4765","526803.1295","4751984.7990"
"398","0.2307241240","114.201","0.029066636514693","0.000","0.007","0.000266","21.146467","0.000000","4.879000","3.071800","0.000","0.708740","6.8840","526901.4959","4751964.1550"
"401","1.1735123870","114.201","0.029078720808029","0.000","0.034","0.000254","8.813541","0.000000","10.342800","3.071800","0.000","3.604800","2.8692","526923.1154","4752016.4130"
"408","1.2166865910","114.201","0.028906638622284","0.000","0.035","0.000252","9.017113","0.000000","10.971000","3.071800","0.000","3.737420","2.9354","526705.1927","4751974.8870"
"409","1.7453775850","114.201","0.029318791457585","0.000","0.051","0.000256","7.859961","0.000000","13.718600","3.071800","0.000","5.361450","2.5587","530832.5909","4751922.0270"
"411","1.8264082370","114.201","0.028716193139553","7.063","12.952","0.062097","19.879729","0.000000","36.308500","3.071800","0.000","5.610360","6.4717","529035.5593","4751925.5080"
"414","1.9434491050","114.201","0.028778935841152","0.000","0.056","0.000252","35.895306","0.000000","69.760700","3.071800","0.000","5.969890","11.6854","528087.8785","4751943.8070"
"417","3.7726410820","114.201","0.028800212701162","0.000","0.109","0.000253","4.402751","0.000000","16.610000","3.071800","0.000","11.588800","1.4333","527393.3203","4751902.4060"
"419","1.9032195180","114.201","0.028826860359737","0.000","0.055","0.000253","0.000000","2.852000","5.423750","0.000000","22.670","43.112000","0.1258","527822.9361","4751927.7530"
"420","0.1941660400","114.201","0.028713413497910","0.000","0.006","0.000271","7.549209","0.000000","1.465800","3.071800","0.000","0.596440","2.4576","529186.8818","4751976.5220"
"424","1.7729427620","114.201","0.034331194559733","0.000","0.061","0.000301","0.000000","1.283400","2.273592","0.000000","10.201","18.072000","0.1258","517904.7877","4751895.6640"
"426","0.2500510030","114.201","0.028890916145260","0.000","0.007","0.000245","9.618838","0.000000","2.405200","3.071800","0.000","0.768110","3.1313","526391.0353","4751943.6690"
"427","0.3858563800","114.201","0.028747625350952","0.000","0.011","0.000250","44.277096","0.000000","17.084600","3.071800","0.000","1.185270","14.4141","528160.0846","4751938.1570"
"428","1.5151875250","114.201","0.029544080495834","0.000","0.045","0.000260","8.684734","0.000000","13.159000","3.071800","0.000","4.654350","2.8272","530887.9851","4751890.6310"
"429","0.7867655820","114.201","0.028709386587143","0.000","0.023","0.000256","8.404536","0.000000","6.612400","3.071800","0.000","2.416790","2.7360","529145.1247","4751918.5270"
"431","1.1510378160","114.201","0.028637656569481","0.000","0.033","0.000251","8.500503","0.000000","9.784400","3.071800","0.000","3.535760","2.7673","526339.4347","4751913.5350"
"435","0.5610254010","114.201","0.028752552270889","0.000","0.016","0.000250","33.322555","0.000000","18.694800","3.071800","0.000","1.723360","10.8479","528188.7636","4751930.7920"
"436","2.7098630370","114.201","0.028733525474866","0.000","0.078","0.000252","10.750137","0.000000","29.131400","3.071800","0.000","8.324160","3.4996","530305.2142","4751875.1950"
"437","0.6024858740","114.201","0.029270550012589","0.000","0.018","0.000262","7.988901","0.000000","4.813200","3.071800","0.000","1.850720","2.6007","530678.4221","4751931.8720"
"439","2.7315035640","114.201","0.028703665018082","0.000","0.078","0.000250","10.684665","0.000000","29.185200","3.071800","0.000","8.390630","3.4783","529336.8673","4751907.5260"
"440","4.3449274130","114.201","0.028710505209471","1.491","6.605","0.013311","10.493961","0.000000","45.595500","3.071800","0.000","13.346750","3.4162","529650.4463","4751903.9700"
"443","0.4793635440","114.201","0.034802767435710","7.009","3.377","0.061687","0.000000","0.712999","0.341515","0.000000","5.668","2.715000","0.1258","517638.1538","4751957.5320"
"444","0.3300661080","114.201","0.028755674362183","0.000","0.010","0.000265","38.169323","0.000000","12.598400","3.071800","0.000","1.013900","12.4257","528216.2097","4751923.2530"
"447","3.9482802930","114.201","0.028741404449238","0.000","0.114","0.000253","8.355486","0.000000","32.989800","3.071800","0.000","12.128330","2.7201","530137.1508","4751864.0570"
"449","3.4772141960","114.201","0.028746851774362","0.000","0.100","0.000252","32.794241","0.000000","114.032600","3.071800","0.000","10.681310","10.6759","528355.4295","4751881.7240"
"450","0.4784762160","114.201","0.029285939931870","0.000","0.014","0.000256","7.985768","0.000000","3.821000","3.071800","0.000","1.469780","2.5997","530710.9205","4751914.0560"
"457","0.6718053570","114.201","0.028729884028435","0.000","0.019","0.000248","8.522707","0.000000","5.725600","3.071800","0.000","2.063650","2.7745","528690.0332","4751921.7210"
"458","0.2142784260","114.201","0.028545415401459","0.000","0.006","0.000245","5.863399","0.000000","1.256400","3.071800","0.000","0.658220","1.9088","526292.6073","4751939.7370"
"459","0.6643205650","114.201","0.029244217077891","0.000","0.019","0.000250","7.851932","0.000000","5.216200","3.071800","0.000","2.040660","2.5561","530746.5933","4751894.8590"
"461","2.5780480160","114.201","0.029018957349989","0.000","0.075","0.000255","6.521678","0.000000","16.813200","3.071800","0.000","7.919250","2.1231","527172.1801","4751880.8890"
"465","2.1894581610","114.201","0.028851918578148","0.000","0.063","0.000252","0.000000","2.852000","6.239442","0.000000","22.670","49.596000","0.1258","527618.3780","4751853.0600"
"466","5.0578927990","114.201","0.028684107008434","1.477","7.615","0.013183","8.753685","0.000000","44.275200","3.071800","0.000","15.536840","2.8497","529509.2363","4751726.3130"
"468","0.2085398290","114.201","0.028687209848859","35.820","7.476","0.313920","0.000000","0.000000","0.000000","0.000000","0.000","0.000000","0.0000","529575.3465","4751773.7870"
"469","0.8169001990","114.201","0.028672049045563","0.000","0.023","0.000247","16.234541","0.000000","13.262000","3.071800","0.000","2.509350","5.2850","528705.8981","4751818.9250"
"470","2.3270164250","114.201","0.028706846714020","0.000","0.067","0.000252","3.429284","0.000000","7.980000","3.071800","0.000","7.148130","1.1164","530417.8214","4751801.7410"
"473","3.6327113580","114.201","0.028853839079539","0.000","0.105","0.000253","0.000000","2.852000","10.352432","0.000000","22.670","82.289000","0.1258","527791.0857","4751803.5690"
"476","0.6718303840","114.201","0.028736698627472","0.000","0.019","0.000248","19.672227","0.000000","13.216400","3.071800","0.000","2.063730","6.4041","528680.0247","4751861.8430"
"477","0.2953361150","114.201","0.034928997995425","0.000","0.010","0.000296","0.000000","2.852000","0.841631","0.000000","22.670","6.690000","0.1258","517148.0452","4751872.0450"
"478","0.4313596140","114.201","0.034371339082718","1.298","0.575","0.011672","0.000000","0.713001","0.307316","0.000000","5.668","2.443000","0.1258","517821.7603","4751839.1120"
"479","1.7694961400","114.201","0.028851840496063","0.000","0.051","0.000252","4.055392","0.000000","7.176000","3.071800","0.000","5.435540","1.3202","530542.8078","4751789.8880"
"481","2.1940758840","114.201","0.028844227525923","0.000","0.063","0.000251","0.000000","2.852000","6.252621","0.000000","22.670","49.701000","0.1258","527951.8719","4751769.0590"
"482","0.6141054550","114.201","0.034756315708160","11.268","6.941","0.098972","0.000000","0.713000","0.437510","0.000000","5.668","3.478000","0.1258","517721.2056","4751779.1420"
"486","5.9019570910","114.201","0.028731110954285","0.000","0.170","0.000252","12.613341","0.000000","74.443400","3.071800","0.000","18.129630","4.1062","529039.1471","4751655.4920"
"489","3.5646652350","114.201","0.029100147577432","0.000","0.104","0.000255","3.519770","0.000000","12.546800","3.071800","0.000","10.949940","1.1458","530660.7335","4751736.2690"
"490","2.2429758790","114.201","0.028781202369266","0.000","0.065","0.000254","8.282033","0.000000","18.576400","3.071800","0.000","6.889970","2.6962","528265.6530","4751797.2460"
"491","2.7791135070","114.201","0.028700638294220","0.000","0.080","0.000252","7.899569","0.000000","21.953800","3.071800","0.000","8.536880","2.5716","529742.8485","4751770.6050"
"493","2.3080116410","114.201","0.033874511718750","2.981","6.958","0.026398","0.000000","0.713000","1.644310","0.000000","5.667","13.070000","0.1258","518241.3811","4751545.3270"
